ORDERID	ORDERCREATEDBY	ORDERCREATEDON	CUSTOMERID	RESTAURANTID	ADDRESSID	TotalQuantity	TotalGrossAmount	TotalNetAmount	TaxAmount	PAYMENTMETHOD	DeliveryType	DeliveryRate	BillAmount	PAYMENTMETHOD	FOODRATING	SERVICERATING	OVERALLRATING
5000010486	EMP14316	29.08.19	C153871	RE10415	CA101756	4	100	87.500	12.500	Cash	Free	0	100	Cash	2	2	2
5000010487	EMP14376	29.08.19	C197143	RE10475	CA100912	1	20	17.500	2.500	Card	Free	0	20	Card	5	1	3
5000010488	EMP14091	29.08.19	C170230	RE10190	CA104980	7	58	50.750	7.250	Card	Free	0	58	Card	4	4	4
5000010489	EMP11118	29.08.19	C198556	RE10217	CA104558	1	19	16.625	2.375	Card	Free	0	19	Card	2	2	2
5000010490	EMP12073	29.08.19	C133368	RE10172	CA105895	6	69	60.375	8.625	Card	FlatRate	10	79	Card	5	4	4,5
5000010491	EMP13067	29.08.19	C147351	RE10166	CA103238	4	24	21.000	3.000	Card	Free	0	24	Card	4	5	4,5
5000010492	EMP13163	29.08.19	C132757	RE10262	CA104512	7	99	86.625	12.375	Card	Free	0	99	Card	4	5	4,5
5000010493	EMP13397	29.08.19	C105726	RE10496	CA100960	3	60	52.500	7.500	Card	Free	0	60	Card	2	3	2,5
5000010494	EMP12070	29.08.19	C193562	RE10169	CA107652	6	87	76.125	10.875	Card	Free	0	87	Card	3	3	3
5000010495	EMP11406	29.08.19	C145726	RE10505	CA109918	6	114	99.750	14.250	Card	FlatRate	5	119	Card	5	1	3
5000010496	EMP11034	29.08.19	C124186	RE10133	CA107527	4	66	57.750	8.250	Card	Free	0	66	Card	3	2	2,5
5000010497	EMP12166	29.08.19	C180915	RE10265	CA109244	7	101	88.375	12.625	Card	FlatRate	07. May	108.5	Card	1	3	2
5000010498	EMP12079	29.08.19	C160728	RE10178	CA102465	4	32	28.000	4.000	Cash	Free	0	32	Cash	5	5	5
5000010499	EMP14295	29.08.19	C150887	RE10394	CA101251	2	41	35.875	5.125	Cash	Free	0	41	Cash	1	2	1,5
5000010500	EMP13256	29.08.19	C102712	RE10355	CA102203	6	115	100.625	14.375	Card	Free	0	115	Card	4	3	3,5
5000010501	EMP12253	29.08.19	C131266	RE10352	CA103607	1	11	9.625	1.375	Cash	Free	0	11	Cash	4	4	4
5000010502	EMP14136	29.08.19	C171647	RE10235	CA105862	3	33	28.875	4.125	Card	FlatRate	5	38	Card	1	2	1,5
5000010503	EMP14196	29.08.19	C186003	RE10295	CA104188	4	93	81.375	11.625	Cash	Free	0	93	Cash	1	4	2,5
5000010504	EMP13187	30.08.19	C147334	RE10286	CA104248	5	70	61.250	8.750	Card	Free	0	70	Card	3	5	4
5000010505	EMP13070	30.08.19	C118976	RE10169	CA101782	2	24	21.000	3.000	Card	Free	0	24	Card	5	2	3,5
5000010506	EMP11046	30.08.19	C154136	RE10145	CA100667	6	49	42.875	6.125	Card	Free	0	49	Card	2	2	2
5000010507	EMP12286	30.08.19	C120784	RE10385	CA104381	5	119	104.125	14.875	Cash	FlatRate	10	129	Cash	4	1	2,5
5000010508	EMP13043	30.08.19	C154136	RE10142	CA100667	3	31	27.125	3.875	Card	FlatRate	07. May	38.5	Card	1	2	1,5
5000010509	EMP14478	30.08.19	C145726	RE10577	CA109918	2	38	33.250	4.750	Cash	FlatRate	07. May	45.5	Cash	5	4	4,5
5000010510	EMP13334	30.08.19	C152236	RE10433	CA109459	3	30	26.250	3.750	Cash	Free	0	30	Cash	5	3	4
5000010511	EMP12382	30.08.19	C163705	RE10481	CA104362	1	20	17.500	2.500	Card	Free	0	20	Card	4	5	4,5
5000010512	EMP14004	30.08.19	C193735	RE10103	CA107028	7	105	91.875	13.125	Card	FlatRate	5	110	Card	5	3	4
5000010513	EMP11178	30.08.19	C155754	RE10277	CA109974	8	212	185.500	26.500	Cash	FlatRate	07. May	219.5	Cash	1	1	1
5000010514	EMP12250	30.08.19	C177970	RE10349	CA106782	4	96	84.000	12.000	Cash	Free	0	96	Cash	4	4	4
5000010515	EMP12007	30.08.19	C198817	RE10106	CA108743	2	52	45.500	6.500	Card	Free	0	52	Card	4	1	2,5
5000010516	EMP13058	30.08.19	C172608	RE10157	CA104451	2	26	22.750	3.250	Card	Free	0	26	Card	3	3	3
5000010517	EMP11424	30.08.19	C114619	RE10523	CA109124	1	9	7.875	1.125	Cash	Free	0	9	Cash	5	1	3
5000010518	EMP12382	30.08.19	C184058	RE10481	CA103271	1	20	17.500	2.500	Cash	Free	0	20	Cash	2	4	3
5000010519	EMP14007	30.08.19	C136477	RE10106	CA102132	5	94	82.250	11.750	Card	Free	0	94	Card	1	4	2,5
5000010520	EMP12073	30.08.19	C115111	RE10172	CA107270	1	13	11.375	1.625	Card	FlatRate	10	23	Card	1	3	2
5000010521	EMP13376	30.08.19	C137897	RE10475	CA107171	2	43	37.625	5.375	Cash	Free	0	43	Cash	3	5	4
5000010522	EMP12007	30.08.19	C181801	RE10106	CA106239	2	28	24.500	3.500	Cash	Free	0	28	Cash	5	3	4
5000010523	EMP12115	30.08.19	C196911	RE10214	CA107540	4	98	85.750	12.250	Card	Free	0	98	Card	4	2	3
5000010524	EMP11382	30.08.19	C146533	RE10481	CA102687	4	80	70.000	10.000	Card	Free	0	80	Card	3	2	2,5
5000010525	EMP11364	30.08.19	C115947	RE10463	CA106800	4	112	98.000	14.000	Card	Free	0	112	Card	4	1	2,5
5000010526	EMP13007	30.08.19	C110374	RE10106	CA100681	3	42	36.750	5.250	Cash	Free	0	42	Cash	5	4	4,5
5000010527	EMP11307	30.08.19	C133472	RE10406	CA102478	2	36	31.500	4.500	Cash	Free	0	36	Cash	2	4	3
5000010528	EMP13238	30.08.19	C143945	RE10337	CA105165	4	41	35.875	5.125	Cash	FlatRate	07. May	48.5	Cash	4	5	4,5
5000010529	EMP11268	30.08.19	C163705	RE10367	CA104362	3	66	57.750	8.250	Card	Free	0	66	Card	4	2	3
5000010530	EMP14058	30.08.19	C129375	RE10157	CA103580	3	36	31.500	4.500	Cash	Free	0	36	Cash	5	5	5
5000010531	EMP11073	30.08.19	C162717	RE10172	CA106552	6	86	75.250	10.750	Card	FlatRate	10	96	Card	1	3	2
5000010532	EMP12307	30.08.19	C178026	RE10406	CA105748	3	18	15.750	2.250	Cash	Free	0	18	Cash	3	4	3,5
5000010533	EMP13256	30.08.19	C108822	RE10355	CA103945	2	30	26.250	3.750	Card	Free	0	30	Card	1	3	2
5000010534	EMP13142	30.08.19	C146533	RE10241	CA102687	3	45	39.375	5.625	Cash	Free	0	45	Cash	5	1	3
5000010535	EMP12118	30.08.19	C150365	RE10217	CA102170	1	27	23.625	3.375	Card	Free	0	27	Card	2	1	1,5
5000010536	EMP11046	30.08.19	C133727	RE10145	CA103516	2	12	10.500	1.500	Cash	Free	0	12	Cash	5	4	4,5
5000010537	EMP12457	30.08.19	C144536	RE10556	CA109107	1	22	19.250	2.750	Card	Free	0	22	Card	5	2	3,5
5000010538	EMP14376	30.08.19	C146554	RE10475	CA101166	1	28	24.500	3.500	Card	Free	0	28	Card	1	4	2,5
5000010539	EMP14199	30.08.19	C182421	RE10298	CA103060	3	63	55.125	7.875	Card	Free	0	63	Card	4	2	3
5000010540	EMP13418	30.08.19	C186157	RE10517	CA100721	5	25	21.875	3.125	Card	FlatRate	5	30	Card	3	2	2,5
5000010541	EMP13070	30.08.19	C137659	RE10169	CA100540	4	48	42.000	6.000	Card	Free	0	48	Card	3	5	4
5000010542	EMP11154	30.08.19	C116051	RE10253	CA108879	4	58	50.750	7.250	Card	Free	0	58	Card	3	1	2
5000010543	EMP12274	30.08.19	C162640	RE10373	CA107551	2	36	31.500	4.500	Cash	FlatRate	10	46	Cash	5	1	3
5000010544	EMP13022	30.08.19	C198842	RE10121	CA104375	3	45	39.375	5.625	Card	Free	0	45	Card	4	3	3,5
5000010545	EMP13382	30.08.19	C100849	RE10481	CA103387	2	58	50.750	7.250	Card	Free	0	58	Card	2	5	3,5
5000010546	EMP12085	30.08.19	C177077	RE10184	CA106973	6	38	33.250	4.750	Cash	FlatRate	5	43	Cash	2	1	1,5
5000010547	EMP14442	30.08.19	C164993	RE10541	CA102944	7	118	103.250	14.750	Card	Free	0	118	Card	5	2	3,5
5000010548	EMP14046	30.08.19	C154524	RE10145	CA104207	7	50	43.750	6.250	Card	Free	0	50	Card	1	1	1
5000010549	EMP13097	30.08.19	C172837	RE10196	CA105544	6	66	57.750	8.250	Card	FlatRate	10	76	Card	5	1	3
5000010550	EMP11119	31.08.19	C142255	RE10218	CA102515	3	49	42.875	6.125	Card	Free	0	49	Card	2	4	3
5000010551	EMP12329	31.08.19	C109561	RE10428	CA100224	6	108	94.500	13.500	Card	Free	0	108	Card	4	2	3
5000010552	EMP11263	31.08.19	C192174	RE10362	CA103472	5	80	70.000	10.000	Card	Free	0	80	Card	1	5	3
5000010553	EMP13071	31.08.19	C128445	RE10170	CA102012	8	77	67.375	9.625	Card	Free	0	77	Card	3	1	2
5000010554	EMP11416	31.08.19	C175084	RE10515	CA109076	1	14	12.250	1.750	Card	Free	0	14	Card	1	4	2,5
5000010555	EMP14074	31.08.19	C152750	RE10173	CA101345	3	15	13.125	1.875	Cash	Free	0	15	Cash	5	4	4,5
5000010556	EMP14332	31.08.19	C129146	RE10431	CA101978	7	110	96.250	13.750	Cash	Free	0	110	Cash	2	3	2,5
5000010557	EMP14413	31.08.19	C102141	RE10512	CA103187	2	44	38.500	5.500	Card	Free	0	44	Card	3	5	4
5000010558	EMP13017	31.08.19	C170068	RE10116	CA102336	5	121	105.875	15.125	Cash	FlatRate	07. May	128.5	Cash	5	1	3
5000010559	EMP13176	31.08.19	C170230	RE10275	CA104980	5	95	83.125	11.875	Cash	Free	0	95	Cash	5	3	4
5000010560	EMP12308	31.08.19	C123704	RE10407	CA105993	7	194	169.750	24.250	Cash	Free	0	194	Cash	1	4	2,5
5000010561	EMP13353	31.08.19	C137382	RE10452	CA106598	2	38	33.250	4.750	Card	Free	0	38	Card	5	5	5
5000010562	EMP13269	31.08.19	C184058	RE10368	CA103271	7	117	102.375	14.625	Card	FlatRate	5	122	Card	3	3	3
5000010563	EMP12365	31.08.19	C113605	RE10464	CA103814	2	26	22.750	3.250	Card	FlatRate	07. May	33.5	Card	4	3	3,5
5000010564	EMP11326	31.08.19	C158535	RE10425	CA103946	2	26	22.750	3.250	Card	FlatRate	10	36	Card	4	1	2,5
5000010565	EMP12095	31.08.19	C134450	RE10194	CA109366	4	80	70.000	10.000	Card	Free	0	80	Card	1	3	2
5000010566	EMP11272	31.08.19	C120686	RE10371	CA106859	6	104	91.000	13.000	Card	Free	0	104	Card	2	5	3,5
5000010567	EMP12212	31.08.19	C118544	RE10311	CA100926	4	68	59.500	8.500	Card	Free	0	68	Card	5	2	3,5
5000010568	EMP14350	31.08.19	C196032	RE10449	CA100794	3	63	55.125	7.875	Card	FlatRate	07. May	70.5	Card	2	3	2,5
5000010569	EMP13071	31.08.19	C170045	RE10170	CA107432	7	113	98.875	14.125	Card	Free	0	113	Card	2	1	1,5
5000010570	EMP12134	31.08.19	C196032	RE10233	CA100794	3	67	58.625	8.375	Card	Free	0	67	Card	4	3	3,5
5000010571	EMP13344	31.08.19	C173030	RE10443	CA105786	3	43	37.625	5.375	Cash	Free	0	43	Cash	3	3	3
5000010572	EMP11137	31.08.19	C116479	RE10236	CA104135	1	9	7.875	1.125	Card	FlatRate	07. May	16. May	Card	2	4	3
5000010573	EMP14131	31.08.19	C193583	RE10230	CA107918	6	81	70.875	10.125	Cash	Free	0	81	Cash	1	1	1
5000010574	EMP12074	31.08.19	C108064	RE10173	CA109145	3	27	23.625	3.375	Card	Free	0	27	Card	4	3	3,5
5000010575	EMP13476	31.08.19	C190859	RE10575	CA109663	3	47	41.125	5.875	Card	Free	0	47	Card	2	4	3
5000010576	EMP14212	31.08.19	C167682	RE10311	CA103018	7	118	103.250	14.750	Cash	Free	0	118	Cash	4	2	3
5000010577	EMP13278	31.08.19	C114163	RE10377	CA108685	3	63	55.125	7.875	Card	FlatRate	5	68	Card	4	3	3,5
5000010578	EMP14050	31.08.19	C121710	RE10149	CA106521	2	14	12.250	1.750	Card	Free	0	14	Card	4	2	3
5000010579	EMP14005	31.08.19	C145467	RE10104	CA106663	2	20	17.500	2.500	Card	FlatRate	5	25	Card	3	5	4
5000010580	EMP11014	31.08.19	C160639	RE10113	CA108613	3	39	34.125	4.875	Card	Free	0	39	Card	3	2	2,5
5000010581	EMP12176	31.08.19	C128496	RE10275	CA103345	5	55	48.125	6.875	Card	Free	0	55	Card	4	3	3,5
5000010582	EMP14113	31.08.19	C109592	RE10212	CA106856	3	17	14.875	2.125	Card	FlatRate	10	27	Card	1	1	1
5000010583	EMP11212	31.08.19	C108145	RE10311	CA105981	6	88	77.000	11.000	Card	Free	0	88	Card	5	3	4
5000010584	EMP11488	31.08.19	C126423	RE10587	CA104524	3	45	39.375	5.625	Card	FlatRate	10	55	Card	5	4	4,5
5000010585	EMP12344	31.08.19	C118273	RE10443	CA100288	4	34	29.750	4.250	Card	Free	0	34	Card	3	1	2
5000010586	EMP14170	31.08.19	C186251	RE10269	CA108386	7	48	42.000	6.000	Card	Free	0	48	Card	2	4	3
5000010587	EMP12302	31.08.19	C169248	RE10401	CA104598	5	76	66.500	9.500	Cash	FlatRate	5	81	Cash	5	1	3
5000010588	EMP11206	31.08.19	C129375	RE10305	CA103580	5	127	111.125	15.875	Cash	FlatRate	5	132	Cash	4	3	3,5
5000010589	EMP13326	31.08.19	C105478	RE10425	CA103832	9	144	126.000	18.000	Card	FlatRate	10	154	Card	1	4	2,5
5000010590	EMP14332	31.08.19	C160432	RE10431	CA102655	3	36	31.500	4.500	Card	Free	0	36	Card	1	3	2
5000010591	EMP13009	01.09.19	C170410	RE10108	CA102415	7	180	157.500	22.500	Card	Free	0	180	Card	4	3	3,5
5000010592	EMP13072	01.09.19	C134246	RE10171	CA105175	5	37	32.375	4.625	Card	Free	0	37	Card	5	4	4,5
5000010593	EMP11228	01.09.19	C128064	RE10327	CA105920	8	161	140.875	20.125	Cash	Free	0	161	Cash	4	5	4,5
5000010594	EMP13471	01.09.19	C133570	RE10570	CA100764	7	124	108.500	15.500	Card	Free	0	124	Card	1	2	1,5
5000010595	EMP12051	01.09.19	C164819	RE10150	CA103547	5	69	60.375	8.625	Cash	Free	0	69	Cash	2	3	2,5
5000010596	EMP11393	01.09.19	C109814	RE10492	CA100777	6	75	65.625	9.375	Cash	Free	0	75	Cash	3	2	2,5
5000010597	EMP13348	01.09.19	C138551	RE10447	CA100341	4	45	39.375	5.625	Cash	Free	0	45	Cash	3	3	3
5000010598	EMP14162	01.09.19	C181423	RE10261	CA100801	6	97	84.875	12.125	Cash	FlatRate	07. May	104.5	Cash	5	1	3
5000010599	EMP13018	01.09.19	C183109	RE10117	CA102348	7	75	65.625	9.375	Card	Free	0	75	Card	5	4	4,5
5000010600	EMP14285	01.09.19	C181443	RE10384	CA106871	8	164	143.500	20.500	Card	FlatRate	07. May	171.5	Card	2	2	2
5000010601	EMP11432	01.09.19	C146076	RE10531	CA107387	1	16	14.000	2.000	Cash	Free	0	16	Cash	5	5	5
5000010602	EMP11072	01.09.19	C179541	RE10171	CA102677	5	67	58.625	8.375	Cash	Free	0	67	Cash	3	2	2,5
5000010603	EMP14411	01.09.19	C186233	RE10510	CA107959	7	103	90.125	12.875	Card	Free	0	103	Card	4	3	3,5
5000010604	EMP14243	01.09.19	C155014	RE10342	CA104893	6	56	49.000	7.000	Card	Free	0	56	Card	2	2	2
5000010605	EMP12396	01.09.19	C180928	RE10495	CA108333	6	145	126.875	18.125	Card	Free	0	145	Card	1	2	1,5
5000010606	EMP13363	01.09.19	C112263	RE10462	CA103254	6	76	66.500	9.500	Card	FlatRate	07. May	83.5	Card	5	4	4,5
5000010607	EMP13291	01.09.19	C136184	RE10390	CA100540	6	174	152.250	21.750	Cash	Free	0	174	Cash	2	5	3,5
5000010608	EMP13150	01.09.19	C155316	RE10249	CA106224	3	52	45.500	6.500	Card	Free	0	52	Card	1	2	1,5
5000010609	EMP13315	01.09.19	C153871	RE10414	CA101756	4	56	49.000	7.000	Card	Free	0	56	Card	3	5	4
5000010610	EMP11243	01.09.19	C178686	RE10342	CA101374	4	44	38.500	5.500	Card	Free	0	44	Card	3	5	4
5000010611	EMP11300	01.09.19	C123704	RE10399	CA105993	4	100	87.500	12.500	Card	Free	0	100	Card	4	4	4
5000010612	EMP11414	01.09.19	C180928	RE10513	CA108333	2	10	8.750	1.250	Card	Free	0	10	Card	5	4	4,5
5000010613	EMP13372	01.09.19	C170410	RE10471	CA102415	5	129	112.875	16.125	Cash	Free	0	129	Cash	1	5	3
5000010614	EMP13438	01.09.19	C196658	RE10537	CA104921	6	84	73.500	10.500	Card	FlatRate	07. May	91.5	Card	4	3	3,5
5000010615	EMP12477	01.09.19	C165105	RE10576	CA100699	8	156	136.500	19.500	Card	Free	0	156	Card	1	1	1
5000010616	EMP12474	01.09.19	C198249	RE10573	CA102574	5	50	43.750	6.250	Cash	Free	0	50	Cash	4	4	4
5000010617	EMP12369	01.09.19	C157857	RE10468	CA109012	4	95	83.125	11.875	Cash	Free	0	95	Cash	4	1	2,5
5000010618	EMP14474	01.09.19	C159039	RE10573	CA103812	5	78	68.250	9.750	Card	Free	0	78	Card	1	3	2
5000010619	EMP14018	01.09.19	C125981	RE10117	CA106739	1	5	4.375	0.625	Card	Free	0	5	Card	4	1	2,5
5000010620	EMP12465	01.09.19	C138155	RE10564	CA103876	3	51	44.625	6.375	Card	FlatRate	10	61	Card	2	1	1,5
5000010621	EMP12219	01.09.19	C140634	RE10318	CA106624	1	9	7.875	1.125	Card	Free	0	9	Card	2	3	2,5
5000010622	EMP11072	01.09.19	C136680	RE10171	CA105784	5	55	48.125	6.875	Card	Free	0	55	Card	4	1	2,5
5000010623	EMP13066	01.09.19	C126423	RE10165	CA104524	3	20	17.500	2.500	Card	Free	0	20	Card	2	3	2,5
5000010624	EMP11072	01.09.19	C191971	RE10171	CA109370	2	22	19.250	2.750	Cash	Free	0	22	Cash	3	3	3
5000010625	EMP14111	01.09.19	C195954	RE10210	CA103239	6	48	42.000	6.000	Card	Free	0	48	Card	4	5	4,5
5000010626	EMP11414	01.09.19	C194232	RE10513	CA102438	5	35	30.625	4.375	Cash	Free	0	35	Cash	4	5	4,5
5000010627	EMP14180	01.09.19	C155613	RE10279	CA104974	4	72	63.000	9.000	Card	Free	0	72	Card	1	5	3
5000010628	EMP13421	02.09.19	C128030	RE10520	CA109367	2	38	33.250	4.750	Cash	Free	0	38	Cash	5	2	3,5
5000010629	EMP14247	02.09.19	C177424	RE10346	CA107751	4	103	90.125	12.875	Cash	Free	0	103	Cash	4	3	3,5
5000010630	EMP14046	02.09.19	C171647	RE10145	CA105862	7	102	89.250	12.750	Cash	Free	0	102	Cash	3	4	3,5
5000010631	EMP11376	02.09.19	C192759	RE10475	CA104035	1	28	24.500	3.500	Card	Free	0	28	Card	3	4	3,5
5000010632	EMP13106	02.09.19	C139154	RE10205	CA107985	4	30	26.250	3.750	Card	Free	0	30	Card	4	3	3,5
5000010633	EMP14274	02.09.19	C136184	RE10373	CA100540	2	30	26.250	3.750	Card	FlatRate	10	40	Card	1	3	2
5000010634	EMP12478	02.09.19	C141823	RE10577	CA102396	3	72	63.000	9.000	Card	FlatRate	07. May	79.5	Card	2	4	3
5000010635	EMP14058	02.09.19	C139154	RE10157	CA107985	4	69	60.375	8.625	Card	Free	0	69	Card	2	5	3,5
5000010636	EMP11184	02.09.19	C179577	RE10283	CA107473	3	27	23.625	3.375	Card	FlatRate	5	32	Card	2	4	3
5000010637	EMP11223	02.09.19	C147351	RE10322	CA103238	6	72	63.000	9.000	Card	Free	0	72	Card	4	5	4,5
5000010638	EMP14301	02.09.19	C147334	RE10400	CA104248	6	54	47.250	6.750	Card	Free	0	54	Card	3	5	4
5000010639	EMP14034	02.09.19	C181380	RE10133	CA101427	6	90	78.750	11.250	Card	Free	0	90	Card	2	4	3
5000010640	EMP12226	02.09.19	C101499	RE10325	CA106656	1	14	12.250	1.750	Card	FlatRate	5	19	Card	4	3	3,5
5000010641	EMP14109	02.09.19	C115868	RE10208	CA105739	3	49	42.875	6.125	Card	Free	0	49	Card	4	3	3,5
5000010642	EMP12475	02.09.19	C167992	RE10574	CA108341	1	27	23.625	3.375	Card	FlatRate	07. May	34.5	Card	4	2	3
5000010643	EMP11325	02.09.19	C112430	RE10424	CA104039	7	144	126.000	18.000	Card	FlatRate	07. May	151.5	Card	3	5	4
5000010644	EMP11382	02.09.19	C172019	RE10481	CA103720	1	19	16.625	2.375	Card	Free	0	19	Card	5	3	4
5000010645	EMP12256	02.09.19	C166424	RE10355	CA107364	1	25	21.875	3.125	Card	Free	0	25	Card	1	5	3
5000010646	EMP12325	02.09.19	C190128	RE10424	CA104209	6	92	80.500	11.500	Card	FlatRate	07. May	99.5	Card	3	3	3
5000010647	EMP13385	02.09.19	C152750	RE10484	CA101345	6	156	136.500	19.500	Card	FlatRate	07. May	163.5	Card	2	2	2
5000010648	EMP11295	02.09.19	C153205	RE10394	CA105345	6	96	84.000	12.000	Cash	Free	0	96	Cash	4	2	3
5000010649	EMP13265	02.09.19	C139154	RE10364	CA107985	5	55	48.125	6.875	Card	FlatRate	07. May	62.5	Card	1	2	1,5
5000010650	EMP13274	02.09.19	C113031	RE10373	CA100992	7	105	91.875	13.125	Cash	FlatRate	10	115	Cash	5	2	3,5
5000010651	EMP13070	02.09.19	C122862	RE10169	CA100379	3	36	31.500	4.500	Card	Free	0	36	Card	2	4	3
5000010652	EMP12460	02.09.19	C188819	RE10559	CA102319	8	158	138.250	19.750	Card	Free	0	158	Card	3	3	3
5000010653	EMP11157	02.09.19	C154627	RE10256	CA100103	5	70	61.250	8.750	Card	FlatRate	10	80	Card	5	1	3
5000010654	EMP11025	02.09.19	C165323	RE10124	CA105736	7	85	74.375	10.625	Card	FlatRate	5	90	Card	1	3	2
5000010655	EMP13214	02.09.19	C194338	RE10313	CA100652	3	30	26.250	3.750	Cash	FlatRate	10	40	Cash	4	2	3
5000010656	EMP13310	02.09.19	C182894	RE10409	CA105612	4	37	32.375	4.625	Cash	Free	0	37	Cash	2	4	3
5000010657	EMP14412	02.09.19	C158722	RE10511	CA108421	1	14	12.250	1.750	Card	Free	0	14	Card	1	5	3
5000010658	EMP14382	02.09.19	C170691	RE10481	CA102217	1	20	17.500	2.500	Cash	Free	0	20	Cash	3	1	2
5000010659	EMP11451	02.09.19	C191224	RE10550	CA108683	7	69	60.375	8.625	Cash	Free	0	69	Cash	1	5	3
5000010660	EMP14013	02.09.19	C180928	RE10112	CA108333	2	24	21.000	3.000	Card	FlatRate	07. May	31. May	Card	2	2	2
5000010661	EMP14298	02.09.19	C133366	RE10397	CA105202	6	121	105.875	15.125	Cash	FlatRate	10	131	Cash	5	4	4,5
5000010662	EMP11334	02.09.19	C198392	RE10433	CA102684	2	12	10.500	1.500	Cash	Free	0	12	Cash	4	4	4
5000010663	EMP12256	02.09.19	C161833	RE10355	CA104583	5	88	77.000	11.000	Card	Free	0	88	Card	2	3	2,5
5000010664	EMP12313	02.09.19	C156235	RE10412	CA108230	6	99	86.625	12.375	Card	Free	0	99	Card	3	5	4
5000010665	EMP14349	02.09.19	C166039	RE10448	CA106480	8	112	98.000	14.000	Cash	Free	0	112	Cash	2	5	3,5
5000010666	EMP12382	02.09.19	C157865	RE10481	CA107717	4	116	101.500	14.500	Card	Free	0	116	Card	3	2	2,5
5000010667	EMP11478	02.09.19	C135331	RE10577	CA107983	7	141	123.375	17.625	Cash	FlatRate	07. May	148.5	Cash	5	1	3
5000010668	EMP11292	02.09.19	C165323	RE10391	CA105736	6	134	117.250	16.750	Card	Free	0	134	Card	2	1	1,5
5000010669	EMP14358	02.09.19	C178686	RE10457	CA101374	6	126	110.250	15.750	Card	FlatRate	5	131	Card	4	5	4,5
5000010670	EMP14466	02.09.19	C142205	RE10565	CA108642	5	65	56.875	8.125	Card	FlatRate	07. May	72.5	Card	2	4	3
5000010671	EMP12364	03.09.19	C159039	RE10463	CA103812	2	46	40.250	5.750	Card	Free	0	46	Card	3	5	4
5000010672	EMP13001	03.09.19	C167787	RE10100	CA102855	3	66	57.750	8.250	Card	FlatRate	07. May	73.5	Card	3	1	2
5000010673	EMP13466	03.09.19	C129146	RE10565	CA101978	1	13	11.375	1.625	Card	FlatRate	07. May	20. May	Card	1	4	2,5
5000010674	EMP13085	03.09.19	C112430	RE10184	CA104039	5	35	30.625	4.375	Cash	FlatRate	5	40	Cash	4	5	4,5
5000010675	EMP12391	03.09.19	C145725	RE10490	CA103604	4	77	67.375	9.625	Cash	Free	0	77	Cash	5	4	4,5
5000010676	EMP14247	03.09.19	C105880	RE10346	CA101205	2	50	43.750	6.250	Cash	Free	0	50	Cash	4	4	4
5000010677	EMP11319	03.09.19	C128030	RE10418	CA109367	1	19	16.625	2.375	Card	Free	0	19	Card	4	3	3,5
5000010678	EMP12073	03.09.19	C138551	RE10172	CA100341	4	52	45.500	6.500	Card	FlatRate	10	62	Card	4	1	2,5
5000010679	EMP12478	03.09.19	C180140	RE10577	CA105656	7	148	129.500	18.500	Card	FlatRate	07. May	155.5	Card	5	5	5
5000010680	EMP13010	03.09.19	C115677	RE10109	CA105374	1	14	12.250	1.750	Cash	Free	0	14	Cash	5	4	4,5
5000010681	EMP14145	03.09.19	C155014	RE10244	CA104893	6	92	80.500	11.500	Card	FlatRate	5	97	Card	5	5	5
5000010682	EMP14274	03.09.19	C165772	RE10373	CA101567	4	72	63.000	9.000	Card	FlatRate	10	82	Card	1	4	2,5
5000010683	EMP13223	03.09.19	C184368	RE10322	CA107948	7	167	146.125	20.875	Card	Free	0	167	Card	2	5	3,5
5000010684	EMP14256	03.09.19	C170230	RE10355	CA104980	1	24	21.000	3.000	Card	Free	0	24	Card	5	2	3,5
5000010685	EMP14010	03.09.19	C152272	RE10109	CA102860	3	60	52.500	7.500	Cash	Free	0	60	Cash	5	3	4
5000010686	EMP12478	03.09.19	C162680	RE10577	CA108292	8	170	148.750	21.250	Cash	FlatRate	07. May	177.5	Cash	4	2	3
5000010687	EMP13070	03.09.19	C132059	RE10169	CA107812	5	105	91.875	13.125	Card	Free	0	105	Card	2	2	2
5000010688	EMP13142	03.09.19	C188418	RE10241	CA109154	2	48	42.000	6.000	Cash	Free	0	48	Cash	5	3	4
5000010689	EMP13052	03.09.19	C170973	RE10151	CA109817	6	46	40.250	5.750	Card	Free	0	46	Card	5	1	3
5000010690	EMP12334	03.09.19	C104802	RE10433	CA100769	3	25	21.875	3.125	Cash	Free	0	25	Cash	3	3	3
5000010691	EMP13088	03.09.19	C134589	RE10187	CA108051	5	29	25.375	3.625	Card	FlatRate	07. May	36.5	Card	3	3	3
5000010692	EMP14394	03.09.19	C162285	RE10493	CA109506	1	14	12.250	1.750	Card	Free	0	14	Card	4	4	4
5000010693	EMP14322	03.09.19	C196428	RE10421	CA102710	3	42	36.750	5.250	Card	FlatRate	5	47	Card	4	3	3,5
5000010694	EMP12100	03.09.19	C139056	RE10199	CA103675	3	21	18.375	2.625	Card	Free	0	21	Card	1	2	1,5
5000010695	EMP12001	03.09.19	C101670	RE10100	CA105535	2	10	8.750	1.250	Card	FlatRate	07. May	17. May	Card	3	2	2,5
5000010696	EMP13046	03.09.19	C130640	RE10145	CA102583	6	51	44.625	6.375	Card	Free	0	51	Card	2	2	2
5000010697	EMP11118	03.09.19	C107569	RE10217	CA108945	1	24	21.000	3.000	Cash	Free	0	24	Cash	1	4	2,5
