"SALESORDERID","SALESORDERITEM","PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","IETMATPSTATUS","OPITEMPOS","QUANTITY","QUANTITYUNIT","EXPECTEDDELIVERYDATE"
"0500001962","0000000010","EB-1134","","USD",43200.00,38400.00,4800.00,"I","",8,"EA","2018-09-21"
"0500001963","0000000010","BX-1011","","USD",3361.50,2988.00,373.50,"I","",12,"EA","2018-10-03"
"0500001963","0000000040","MB-1034","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2018-10-03"
"0500001963","0000000020","RO-1003","","USD",1622.25,1442.00,180.25,"I","",2,"EA","2018-10-03"
"0500001963","0000000030","RC-1056","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2018-10-03"
"0500001964","0000000010","MB-1033","","USD",4498.87,3999.00,499.87,"I","",1,"EA","2018-10-03"
"0500001964","0000000030","BX-1013","","USD",2020.50,1796.00,224.50,"I","",4,"EA","2018-10-03"
"0500001964","0000000020","RC-1053","","USD",36217.12,32193.00,4024.12,"I","",7,"EA","2018-10-03"
"0500001964","0000000040","BX-1011","","USD",3361.50,2988.00,373.50,"I","",12,"EA","2018-10-03"
"0500001964","0000000050","CC-1021","","USD",2574.00,2288.00,286.00,"I","",2,"EA","2018-10-03"
"0500001965","0000000010","HB-1173","","USD",2190.37,1947.00,243.37,"I","",3,"EA","2018-10-01"
"0500001965","0000000020","EB-1132","","USD",10687.50,9500.00,1187.50,"I","",5,"EA","2018-10-01"
"0500001965","0000000050","MB-1034","","USD",8434.12,7497.00,937.12,"I","",3,"EA","2018-10-01"
"0500001965","0000000040","CC-1021","","USD",2574.00,2288.00,286.00,"I","",2,"EA","2018-10-01"
"0500001965","0000000030","RC-1052","","USD",8997.75,7998.00,999.75,"I","",2,"EA","2018-10-01"
"0500001966","0000000010","MB-1032","","USD",10229.62,9093.00,1136.62,"I","",7,"EA","2018-10-06"
"0500001967","0000000010","RC-1053","","USD",56912.62,50589.00,6323.62,"I","",11,"EA","2018-10-06"
"0500001967","0000000030","HB-1176","","USD",6744.37,5995.00,749.37,"I","",5,"EA","2018-10-06"
"0500001967","0000000020","DB-1082","","USD",2812.50,2500.00,312.50,"I","",2,"EA","2018-10-06"
"0500001968","0000000010","RC-1053","","USD",36217.12,32193.00,4024.12,"I","",7,"EA","2018-10-04"
"0500001968","0000000020","RC-1051","","USD",8434.12,7497.00,937.12,"I","",3,"EA","2018-10-04"
"0500001969","0000000010","RO-1003","","USD",4866.75,4326.00,540.75,"I","",6,"EA","2018-10-02"
"0500001970","0000000010","MB-1031","","USD",5110.87,4543.00,567.87,"I","",7,"EA","2018-10-04"
"0500001970","0000000030","HB-1172","","USD",898.87,799.00,99.87,"I","",1,"EA","2018-10-04"
"0500001970","0000000020","EB-1137","","USD",26662.50,23700.00,2962.50,"I","",3,"EA","2018-10-04"
"0500001970","0000000060","CC-1022","","USD",2700.00,2400.00,300.00,"I","",2,"EA","2018-10-04"
"0500001970","0000000050","MB-1033","","USD",17995.50,15996.00,1999.50,"I","",4,"EA","2018-10-04"
"0500001970","0000000040","EB-1131","","USD",8437.50,7500.00,937.50,"I","",5,"EA","2018-10-04"
"0500001970","0000000070","DB-1083","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2018-10-04"
"0500001970","0000000080","BX-1015","","USD",1345.50,1196.00,149.50,"I","",4,"EA","2018-10-04"
"0500001970","0000000090","RC-1055","","USD",17991.00,15992.00,1999.00,"I","",8,"EA","2018-10-04"
"0500001971","0000000010","BX-1012","","USD",5386.50,4788.00,598.50,"I","",12,"EA","2018-10-06"
"0500001971","0000000020","CB-1162","","USD",3150.00,2800.00,350.00,"I","",7,"EA","2018-10-06"
"0500001971","0000000040","HB-1176","","USD",10791.00,9592.00,1199.00,"I","",8,"EA","2018-10-06"
"0500001971","0000000090","MB-1032","","USD",8768.25,7794.00,974.25,"I","",6,"EA","2018-10-06"
"0500001971","0000000070","RC-1051","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2018-10-06"
"0500001971","0000000100","RC-1057","","USD",11247.75,9998.00,1249.75,"I","",2,"EA","2018-10-06"
"0500001971","0000000060","EB-1133","","USD",27843.75,24750.00,3093.75,"I","",11,"EA","2018-10-06"
"0500001971","0000000030","BX-1016","","USD",2871.00,2552.00,319.00,"I","",8,"EA","2018-10-06"
"0500001971","0000000080","EB-1134","","USD",59400.00,52800.00,6600.00,"I","",11,"EA","2018-10-06"
"0500001971","0000000050","RC-1052","","USD",44988.75,39990.00,4998.75,"I","",10,"EA","2018-10-06"
"0500001972","0000000010","BX-1015","","USD",672.75,598.00,74.75,"I","",2,"EA","2018-09-28"
"0500001972","0000000030","CB-1162","","USD",3150.00,2800.00,350.00,"I","",7,"EA","2018-09-28"
"0500001972","0000000040","EB-1137","","USD",53325.00,47400.00,5925.00,"I","",6,"EA","2018-09-28"
"0500001972","0000000020","RC-1055","","USD",2248.87,1999.00,249.87,"I","",1,"EA","2018-09-28"
"0500001973","0000000010","CC-1021","","USD",5148.00,4576.00,572.00,"I","",4,"EA","2018-09-24"
"0500001973","0000000040","HB-1173","","USD",1460.25,1298.00,162.25,"I","",2,"EA","2018-09-24"
"0500001973","0000000050","MB-1034","","USD",14056.87,12495.00,1561.87,"I","",5,"EA","2018-09-24"
"0500001973","0000000020","HB-1175","","USD",7079.62,6293.00,786.62,"I","",7,"EA","2018-09-24"
"0500001973","0000000030","HB-1174","","USD",4263.75,3790.00,473.75,"I","",10,"EA","2018-09-24"
"0500001974","0000000010","BX-1016","","USD",358.87,319.00,39.87,"I","",1,"EA","2018-10-03"
"0500001974","0000000020","EB-1132","","USD",2137.50,1900.00,237.50,"I","",1,"EA","2018-10-03"
"0500001974","0000000080","MB-1032","","USD",5845.50,5196.00,649.50,"I","",4,"EA","2018-10-03"
"0500001974","0000000100","HB-1172","","USD",10786.50,9588.00,1198.50,"I","",12,"EA","2018-10-03"
"0500001974","0000000040","RC-1051","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2018-10-03"
"0500001974","0000000050","EB-1133","","USD",5062.50,4500.00,562.50,"I","",2,"EA","2018-10-03"
"0500001974","0000000030","BX-1014","","USD",1797.75,1598.00,199.75,"I","",2,"EA","2018-10-03"
"0500001974","0000000070","CC-1021","","USD",14157.00,12584.00,1573.00,"I","",11,"EA","2018-10-03"
"0500001974","0000000090","EB-1135","","USD",30375.00,27000.00,3375.00,"I","",9,"EA","2018-10-03"
"0500001974","0000000060","BX-1015","","USD",336.37,299.00,37.37,"I","",1,"EA","2018-10-03"
"0500001975","0000000010","RC-1054","","USD",12372.75,10998.00,1374.75,"I","",2,"EA","2018-10-01"
"0500001975","0000000060","RC-1057","","USD",56238.75,49990.00,6248.75,"I","",10,"EA","2018-10-01"
"0500001975","0000000030","EB-1137","","USD",62212.50,55300.00,6912.50,"I","",7,"EA","2018-10-01"
"0500001975","0000000050","BX-1011","","USD",2241.00,1992.00,249.00,"I","",8,"EA","2018-10-01"
"0500001975","0000000040","BX-1014","","USD",1797.75,1598.00,199.75,"I","",2,"EA","2018-10-01"
"0500001975","0000000070","RO-1003","","USD",5677.87,5047.00,630.87,"I","",7,"EA","2018-10-01"
"0500001975","0000000020","RC-1056","","USD",22491.00,19992.00,2499.00,"I","",8,"EA","2018-10-01"
"0500001976","0000000010","HB-1176","","USD",6744.37,5995.00,749.37,"I","",5,"EA","2018-09-28"
"0500001976","0000000020","RC-1051","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2018-09-28"
"0500001976","0000000040","HB-1175","","USD",7079.62,6293.00,786.62,"I","",7,"EA","2018-09-28"
"0500001976","0000000030","EB-1133","","USD",27843.75,24750.00,3093.75,"I","",11,"EA","2018-09-28"
"0500001977","0000000010","CC-1021","","USD",10296.00,9152.00,1144.00,"I","",8,"EA","2018-10-04"
"0500001977","0000000020","MB-1032","","USD",2922.75,2598.00,324.75,"I","",2,"EA","2018-10-04"
"0500001977","0000000030","MB-1033","","USD",22494.37,19995.00,2499.37,"I","",5,"EA","2018-10-04"
"0500001978","0000000010","RC-1055","","USD",26986.50,23988.00,2998.50,"I","",12,"EA","2018-10-03"
"0500001978","0000000040","RC-1053","","USD",15521.62,13797.00,1724.62,"I","",3,"EA","2018-10-03"
"0500001978","0000000020","EB-1133","","USD",12656.25,11250.00,1406.25,"I","",5,"EA","2018-10-03"
"0500001978","0000000050","EB-1134","","USD",43200.00,38400.00,4800.00,"I","",8,"EA","2018-10-03"
"0500001978","0000000030","BX-1015","","USD",2691.00,2392.00,299.00,"I","",8,"EA","2018-10-03"
"0500001979","0000000010","RC-1053","","USD",25869.37,22995.00,2874.37,"I","",5,"EA","2018-10-07"
"0500001979","0000000020","MB-1033","","USD",40489.87,35991.00,4498.87,"I","",9,"EA","2018-10-07"
"0500001979","0000000030","EB-1136","","USD",5625.00,5000.00,625.00,"I","",1,"EA","2018-10-07"
"0500001980","0000000010","CB-1161","","USD",897.75,798.00,99.75,"I","",2,"EA","2018-09-29"
"0500001981","0000000010","RC-1053","","USD",51738.75,45990.00,5748.75,"I","",10,"EA","2018-10-02"
"0500001981","0000000030","MB-1031","","USD",5110.87,4543.00,567.87,"I","",7,"EA","2018-10-02"
"0500001981","0000000060","EB-1137","","USD",97762.50,86900.00,10862.50,"I","",11,"EA","2018-10-02"
"0500001981","0000000080","MB-1033","","USD",49487.62,43989.00,5498.62,"I","",11,"EA","2018-10-02"
"0500001981","0000000070","RO-1003","","USD",6489.00,5768.00,721.00,"I","",8,"EA","2018-10-02"
"0500001981","0000000050","DB-1081","","USD",1686.37,1499.00,187.37,"I","",1,"EA","2018-10-02"
"0500001981","0000000020","HB-1174","","USD",2984.62,2653.00,331.62,"I","",7,"EA","2018-10-02"
"0500001981","0000000040","BX-1012","","USD",2244.37,1995.00,249.37,"I","",5,"EA","2018-10-02"
"0500001982","0000000010","BX-1013","","USD",3030.75,2694.00,336.75,"I","",6,"EA","2018-10-03"
"0500001982","0000000050","EB-1136","","USD",16875.00,15000.00,1875.00,"I","",3,"EA","2018-10-03"
"0500001982","0000000030","RC-1053","","USD",20695.50,18396.00,2299.50,"I","",4,"EA","2018-10-03"
"0500001982","0000000060","CB-1163","","USD",3240.00,2880.00,360.00,"I","",10,"EA","2018-10-03"
"0500001982","0000000040","BX-1014","","USD",8089.87,7191.00,898.87,"I","",9,"EA","2018-10-03"
"0500001982","0000000020","EB-1131","","USD",3375.00,3000.00,375.00,"I","",2,"EA","2018-10-03"
"0500001983","0000000010","CB-1162","","USD",1800.00,1600.00,200.00,"I","",4,"EA","2018-10-01"
"0500001983","0000000030","BX-1016","","USD",3947.62,3509.00,438.62,"I","",11,"EA","2018-10-01"
"0500001983","0000000020","EB-1135","","USD",3375.00,3000.00,375.00,"I","",1,"EA","2018-10-01"
"0500001984","0000000010","DB-1083","","USD",1348.87,1199.00,149.87,"I","",1,"EA","2018-10-02"
"0500001984","0000000050","MB-1031","","USD",3650.62,3245.00,405.62,"I","",5,"EA","2018-10-02"
"0500001984","0000000020","EB-1134","","USD",37800.00,33600.00,4200.00,"I","",7,"EA","2018-10-02"
"0500001984","0000000040","CC-1021","","USD",11583.00,10296.00,1287.00,"I","",9,"EA","2018-10-02"
"0500001984","0000000030","EB-1136","","USD",33750.00,30000.00,3750.00,"I","",6,"EA","2018-10-02"
"0500001985","0000000010","MB-1032","","USD",11691.00,10392.00,1299.00,"I","",8,"EA","2018-10-08"
"0500001985","0000000030","CB-1162","","USD",3600.00,3200.00,400.00,"I","",8,"EA","2018-10-08"
"0500001985","0000000020","RC-1051","","USD",33736.50,29988.00,3748.50,"I","",12,"EA","2018-10-08"
"0500001985","0000000040","BX-1012","","USD",4488.75,3990.00,498.75,"I","",10,"EA","2018-10-08"
"0500001986","0000000010","RC-1053","","USD",62086.50,55188.00,6898.50,"I","",12,"EA","2018-10-02"
"0500001986","0000000020","CC-1021","","USD",15444.00,13728.00,1716.00,"I","",12,"EA","2018-10-02"
"0500001987","0000000010","DB-1081","","USD",20236.50,17988.00,2248.50,"I","",12,"EA","2018-10-10"
"0500001987","0000000100","HB-1173","","USD",2190.37,1947.00,243.37,"I","",3,"EA","2018-10-10"
"0500001987","0000000030","EB-1133","","USD",5062.50,4500.00,562.50,"I","",2,"EA","2018-10-10"
"0500001987","0000000060","RC-1054","","USD",61863.75,54990.00,6873.75,"I","",10,"EA","2018-10-10"
"0500001987","0000000090","CB-1161","","USD",1795.50,1596.00,199.50,"I","",4,"EA","2018-10-10"
"0500001987","0000000050","RO-1001","","USD",4725.00,4200.00,525.00,"I","",8,"EA","2018-10-10"
"0500001987","0000000070","CC-1022","","USD",12150.00,10800.00,1350.00,"I","",9,"EA","2018-10-10"
"0500001987","0000000020","CC-1021","","USD",1287.00,1144.00,143.00,"I","",1,"EA","2018-10-10"
"0500001987","0000000080","DB-1083","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2018-10-10"
"0500001987","0000000040","EB-1135","","USD",37125.00,33000.00,4125.00,"I","",11,"EA","2018-10-10"
"0500001988","0000000010","CC-1023","","USD",16842.37,14971.00,1871.37,"I","",11,"EA","2018-10-03"
"0500001988","0000000020","MB-1031","","USD",3650.62,3245.00,405.62,"I","",5,"EA","2018-10-03"
"0500001988","0000000030","RC-1054","","USD",43304.62,38493.00,4811.62,"I","",7,"EA","2018-10-03"
"0500001988","0000000040","RO-1001","","USD",5315.62,4725.00,590.62,"I","",9,"EA","2018-10-03"
"0500001989","0000000010","BX-1012","","USD",3591.00,3192.00,399.00,"I","",8,"EA","2018-10-03"
"0500001989","0000000050","RC-1053","","USD",36217.12,32193.00,4024.12,"I","",7,"EA","2018-10-03"
"0500001989","0000000020","HB-1176","","USD",8093.25,7194.00,899.25,"I","",6,"EA","2018-10-03"
"0500001989","0000000040","MB-1034","","USD",30925.12,27489.00,3436.12,"I","",11,"EA","2018-10-03"
"0500001989","0000000030","DB-1083","","USD",4046.62,3597.00,449.62,"I","",3,"EA","2018-10-03"
"0500001990","0000000010","CC-1021","","USD",2574.00,2288.00,286.00,"I","",2,"EA","2018-10-01"
"0500001990","0000000050","EB-1132","","USD",6412.50,5700.00,712.50,"I","",3,"EA","2018-10-01"
"0500001990","0000000020","CB-1162","","USD",3600.00,3200.00,400.00,"I","",8,"EA","2018-10-01"
"0500001990","0000000040","MB-1032","","USD",1461.37,1299.00,162.37,"I","",1,"EA","2018-10-01"
"0500001990","0000000080","RC-1053","","USD",10347.75,9198.00,1149.75,"I","",2,"EA","2018-10-01"
"0500001990","0000000030","RC-1051","","USD",2811.37,2499.00,312.37,"I","",1,"EA","2018-10-01"
"0500001990","0000000060","CC-1023","","USD",18373.50,16332.00,2041.50,"I","",12,"EA","2018-10-01"
"0500001990","0000000100","RO-1001","","USD",590.62,525.00,65.62,"I","",1,"EA","2018-10-01"
"0500001990","0000000070","BX-1014","","USD",2696.62,2397.00,299.62,"I","",3,"EA","2018-10-01"
"0500001990","0000000090","DB-1083","","USD",13488.75,11990.00,1498.75,"I","",10,"EA","2018-10-01"
"0500001991","0000000010","RC-1056","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2018-10-10"
"0500001991","0000000040","RC-1051","","USD",11245.50,9996.00,1249.50,"I","",4,"EA","2018-10-10"
"0500001991","0000000020","CC-1021","","USD",2574.00,2288.00,286.00,"I","",2,"EA","2018-10-10"
"0500001991","0000000030","EB-1136","","USD",5625.00,5000.00,625.00,"I","",1,"EA","2018-10-10"
"0500001992","0000000010","EB-1137","","USD",97762.50,86900.00,10862.50,"I","",11,"EA","2018-10-14"
"0500001992","0000000020","CC-1023","","USD",9186.75,8166.00,1020.75,"I","",6,"EA","2018-10-14"
"0500001993","0000000010","BX-1014","","USD",8089.87,7191.00,898.87,"I","",9,"EA","2018-10-05"
"0500001993","0000000040","CB-1162","","USD",5400.00,4800.00,600.00,"I","",12,"EA","2018-10-05"
"0500001993","0000000020","HB-1172","","USD",8988.75,7990.00,998.75,"I","",10,"EA","2018-10-05"
"0500001993","0000000030","RC-1057","","USD",11247.75,9998.00,1249.75,"I","",2,"EA","2018-10-05"
"0500001993","0000000050","MB-1033","","USD",31492.12,27993.00,3499.12,"I","",7,"EA","2018-10-05"
"0500001994","0000000010","HB-1173","","USD",5110.87,4543.00,567.87,"I","",7,"EA","2018-10-10"
"0500001994","0000000030","EB-1131","","USD",16875.00,15000.00,1875.00,"I","",10,"EA","2018-10-10"
"0500001994","0000000040","EB-1132","","USD",19237.50,17100.00,2137.50,"I","",9,"EA","2018-10-10"
"0500001994","0000000050","MB-1031","","USD",2190.37,1947.00,243.37,"I","",3,"EA","2018-10-10"
"0500001994","0000000090","RO-1001","","USD",4725.00,4200.00,525.00,"I","",8,"EA","2018-10-10"
"0500001994","0000000080","BX-1014","","USD",9887.62,8789.00,1098.62,"I","",11,"EA","2018-10-10"
"0500001994","0000000020","RC-1052","","USD",8997.75,7998.00,999.75,"I","",2,"EA","2018-10-10"
"0500001994","0000000060","DB-1081","","USD",18550.12,16489.00,2061.12,"I","",11,"EA","2018-10-10"
"0500001994","0000000070","RC-1055","","USD",8995.50,7996.00,999.50,"I","",4,"EA","2018-10-10"
"0500001995","0000000010","EB-1135","","USD",27000.00,24000.00,3000.00,"I","",8,"EA","2018-10-15"
"0500001995","0000000060","EB-1133","","USD",12656.25,11250.00,1406.25,"I","",5,"EA","2018-10-15"
"0500001995","0000000030","RO-1003","","USD",4866.75,4326.00,540.75,"I","",6,"EA","2018-10-15"
"0500001995","0000000050","EB-1131","","USD",6750.00,6000.00,750.00,"I","",4,"EA","2018-10-15"
"0500001995","0000000040","DB-1082","","USD",14062.50,12500.00,1562.50,"I","",10,"EA","2018-10-15"
"0500001995","0000000020","RC-1055","","USD",8995.50,7996.00,999.50,"I","",4,"EA","2018-10-15"
"0500001996","0000000010","BX-1016","","USD",717.75,638.00,79.75,"I","",2,"EA","2018-10-10"
"0500001996","0000000040","EB-1136","","USD",16875.00,15000.00,1875.00,"I","",3,"EA","2018-10-10"
"0500001996","0000000080","RC-1053","","USD",62086.50,55188.00,6898.50,"I","",12,"EA","2018-10-10"
"0500001996","0000000030","HB-1175","","USD",1011.37,899.00,112.37,"I","",1,"EA","2018-10-10"
"0500001996","0000000020","CB-1163","","USD",324.00,288.00,36.00,"I","",1,"EA","2018-10-10"
"0500001996","0000000070","CB-1161","","USD",4937.62,4389.00,548.62,"I","",11,"EA","2018-10-10"
"0500001996","0000000050","BX-1011","","USD",1400.62,1245.00,155.62,"I","",5,"EA","2018-10-10"
"0500001996","0000000060","DB-1082","","USD",14062.50,12500.00,1562.50,"I","",10,"EA","2018-10-10"
"0500001997","0000000010","RC-1054","","USD",55677.37,49491.00,6186.37,"I","",9,"EA","2018-10-03"
"0500001997","0000000020","HB-1171","","USD",7077.37,6291.00,786.37,"I","",9,"EA","2018-10-03"
"0500001998","0000000010","RO-1002","","USD",7751.25,6890.00,861.25,"I","",10,"EA","2018-10-12"
"0500001998","0000000020","HB-1176","","USD",8093.25,7194.00,899.25,"I","",6,"EA","2018-10-12"
"0500001999","0000000010","HB-1175","","USD",1011.37,899.00,112.37,"I","",1,"EA","2018-10-17"
"0500001999","0000000070","EB-1135","","USD",16875.00,15000.00,1875.00,"I","",5,"EA","2018-10-17"
"0500001999","0000000050","MB-1034","","USD",19679.62,17493.00,2186.62,"I","",7,"EA","2018-10-17"
"0500001999","0000000020","EB-1133","","USD",7593.75,6750.00,843.75,"I","",3,"EA","2018-10-17"
"0500001999","0000000060","CB-1161","","USD",3142.12,2793.00,349.12,"I","",7,"EA","2018-10-17"
"0500001999","0000000040","RC-1056","","USD",33736.50,29988.00,3748.50,"I","",12,"EA","2018-10-17"
"0500001999","0000000080","EB-1131","","USD",5062.50,4500.00,562.50,"I","",3,"EA","2018-10-17"
"0500001999","0000000030","DB-1083","","USD",8093.25,7194.00,899.25,"I","",6,"EA","2018-10-17"
"0500002000","0000000010","HB-1172","","USD",4494.37,3995.00,499.37,"I","",5,"EA","2018-10-18"
"0500002000","0000000030","BX-1014","","USD",2696.62,2397.00,299.62,"I","",3,"EA","2018-10-18"
"0500002000","0000000020","RC-1056","","USD",25302.37,22491.00,2811.37,"I","",9,"EA","2018-10-18"
"0500002001","0000000010","EB-1134","","USD",32400.00,28800.00,3600.00,"I","",6,"EA","2018-10-09"
"0500002001","0000000050","HB-1176","","USD",2697.75,2398.00,299.75,"I","",2,"EA","2018-10-09"
"0500002001","0000000020","HB-1172","","USD",8089.87,7191.00,898.87,"I","",9,"EA","2018-10-09"
"0500002001","0000000070","HB-1175","","USD",4045.50,3596.00,449.50,"I","",4,"EA","2018-10-09"
"0500002001","0000000060","EB-1137","","USD",79987.50,71100.00,8887.50,"I","",9,"EA","2018-10-09"
"0500002001","0000000030","CB-1161","","USD",4488.75,3990.00,498.75,"I","",10,"EA","2018-10-09"
"0500002001","0000000040","DB-1083","","USD",12139.87,10791.00,1348.87,"I","",9,"EA","2018-10-09"
"0500002002","0000000010","MB-1034","","USD",19679.62,17493.00,2186.62,"I","",7,"EA","2018-10-15"
"0500002003","0000000010","RC-1055","","USD",15742.12,13993.00,1749.12,"I","",7,"EA","2018-10-16"
"0500002003","0000000080","HB-1173","","USD",2920.50,2596.00,324.50,"I","",4,"EA","2018-10-16"
"0500002003","0000000060","BX-1013","","USD",4546.12,4041.00,505.12,"I","",9,"EA","2018-10-16"
"0500002003","0000000090","HB-1176","","USD",5395.50,4796.00,599.50,"I","",4,"EA","2018-10-16"
"0500002003","0000000020","MB-1032","","USD",8768.25,7794.00,974.25,"I","",6,"EA","2018-10-16"
"0500002003","0000000030","RC-1053","","USD",5173.87,4599.00,574.87,"I","",1,"EA","2018-10-16"
